#EntrezID
65537
86018
180357
190071
91656
150537
40593
18706
25746
77460
100126
149920
86306
190767
175280
13233
39089
138544
168373
132280
94778
112571
21699
78276
181574
35527
36169
182473
22729
56399
139472
124753
155473
133714
172628
150871
88280
58973
116192
123235
113002
58221
175728
105203
155380
78965
245
40948
