#EntrezID
86016
98305
18433
179713
134148
93186
104967
50184
91657
60941
53778
73747
110100
63512
94233
39451
183326
58915
120356
57892
178213
31271
29229
128560
9782
169018
98364
154686
123456
116289
43590
136268
56399
113743
23635
182356
40019
184918
172631
57432
105563
85086
16991
136802
164455
124525
164978
45172
13940
36471
177783
142969
190071
93307
56956
182907
181886
118400
65669
118917
65671
37884
114318
8848
83089
34963
149139
124053
74387
31898
22175
7840
157856
117410
48293
154789
63145
118442
187563
39083
176297
30895
65202
175282
55989
99510
37049
186
116411
42689
23234
70851
58052
21701
35525
67269
102593
40650
92875
102092
25805
8910
88783
19155
111317
97493
173271
85208
104672
148707
44261
154345
63210
99051
103657
62701
8436
92405
86779
66302
68862
42241
38148
76037
139526
109316
83206
112900
34064
33042
89367
61725
121632
78627
131364
86307
125222
124210
124211
63284
91444
92667
39223
182586
34108
161084
40767
32576
24896
92991
135490
142662
136520
158025
178504
37710
80206
12630
128342
167257
63321
30043
182108
122201
144734
44895
108387
21352
127338
143725
29039
53106
86387
10612
127862
135545
136571
102269
176510
98688
84355
48003
28549
149385
28042
46473
6028
173453
156043
67468
62352
163217
127369
96661
76693
165783
8091
159134
192415
187808
123809
163234
101285
96680
130984
153002
135084
124848
12207
41904
153008
172978
184243
88499
117173
98742
27063
73656
81337
58807
96188
41404
68030
156617
31177
21451
138698
127437
67018
2002
188372
101332
54228
96728
100312
146906
55774
85472
32736
96737
34276
74726
140774
31208
117228
139758
166383
102895
87026
40949
64502
26104
177147
35324
148990
20991
